Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,0.8598499894142151,0.8644700050354004,0.8585000038146973,0.8597699999809265,0.8597699999809265,0
2021-06-02,0.863070011138916,0.8637800216674805,0.8600000143051147,0.8629699945449829,0.8629699945449829,0
2021-06-03,0.86149001121521,0.8618999719619751,0.8586199879646301,0.8615300059318542,0.8615300059318542,0
2021-06-04,0.85971999168396,0.860010027885437,0.8565999865531921,0.8598999977111816,0.8598999977111816,0
2021-06-07,0.8589699864387512,0.861240029335022,0.8578000068664551,0.859000027179718,0.859000027179718,0
2021-06-08,0.8598099946975708,0.8625900149345398,0.859499990940094,0.8598799705505371,0.8598799705505371,0
2021-06-09,0.8601199984550476,0.8637700080871582,0.8587999939918518,0.860230028629303,0.860230028629303,0
2021-06-10,0.8628399968147278,0.8641499876976013,0.8593000173568726,0.8629999756813049,0.8629999756813049,0
2021-06-11,0.858959972858429,0.8604699969291687,0.8568500280380249,0.859000027179718,0.859000027179718,0
2021-06-14,0.857699990272522,0.8604300022125244,0.8571000099182129,0.857699990272522,0.857699990272522,0
2021-06-15,0.8589000105857849,0.8628100156784058,0.8582000136375427,0.8590800166130066,0.8590800166130066,0
2021-06-16,0.8609499931335449,0.8611000180244446,0.8579099774360657,0.8610100150108337,0.8610100150108337,0
2021-06-17,0.8573099970817566,0.8579000234603882,0.854200005531311,0.857200026512146,0.857200026512146,0
2021-06-18,0.8546299934387207,0.8594300150871277,0.8540999889373779,0.854640007019043,0.854640007019043,0
2021-06-21,0.859000027179718,0.8601199984550476,0.8554999828338623,0.8590899705886841,0.8590899705886841,0
2021-06-22,0.8554800152778625,0.8580099940299988,0.8547000288963318,0.8554199934005737,0.8554199934005737,0
2021-06-23,0.8556900024414062,0.8563600182533264,0.8530700206756592,0.8555999994277954,0.8555999994277954,0
2021-06-24,0.8541399836540222,0.8591499924659729,0.8533999919891357,0.8539999723434448,0.8539999723434448,0
2021-06-25,0.8570500016212463,0.8603000044822693,0.8567000031471252,0.8570700287818909,0.8570700287818909,0
2021-06-28,0.8592699766159058,0.859499990940094,0.8567299842834473,0.8593699932098389,0.8593699932098389,0
2021-06-29,0.8594499826431274,0.8608999848365784,0.8586999773979187,0.8593999743461609,0.8593999743461609,0
2021-06-30,0.8596500158309937,0.8608300089836121,0.8568900227546692,0.8597699999809265,0.8597699999809265,0
2021-07-01,0.8572999835014343,0.8614500164985657,0.8565000295639038,0.8572900295257568,0.8572900295257568,0
2021-07-02,0.8608999848365784,0.861020028591156,0.8587200045585632,0.8608899712562561,0.8608899712562561,0
2021-07-05,0.8572199940681458,0.8580399751663208,0.8561800122261047,0.8571000099182129,0.8571000099182129,0
2021-07-06,0.8560000061988831,0.8575900197029114,0.8536099791526794,0.8562399744987488,0.8562399744987488,0
2021-07-07,0.8563899993896484,0.8582500219345093,0.8543000221252441,0.8563600182533264,0.8563600182533264,0
2021-07-08,0.8545200228691101,0.861739993095398,0.854390025138855,0.8544999957084656,0.8544999957084656,0
2021-07-09,0.8589199781417847,0.8597000241279602,0.8554999828338623,0.8589800000190735,0.8589800000190735,0
2021-07-12,0.8541899919509888,0.8565899729728699,0.853600025177002,0.8541300296783447,0.8541300296783447,0
2021-07-13,0.8542299866676331,0.8557299971580505,0.8529999852180481,0.854200005531311,0.854200005531311,0
2021-07-14,0.8528500199317932,0.8536499738693237,0.8504400253295898,0.8527100086212158,0.8527100086212158,0
2021-07-15,0.8537999987602234,0.8567600250244141,0.8511000275611877,0.8536999821662903,0.8536999821662903,0
2021-07-16,0.8541399836540222,0.857200026512146,0.8521999716758728,0.8540899753570557,0.8540899753570557,0
2021-07-19,0.8582000136375427,0.8640400171279907,0.856939971446991,0.8580999970436096,0.8580999970436096,0
2021-07-20,0.862500011920929,0.8669099807739258,0.8619999885559082,0.8626000285148621,0.8626000285148621,0
2021-07-21,0.8640900254249573,0.8657299876213074,0.861299991607666,0.8640300035476685,0.8640300035476685,0
2021-07-22,0.8600000143051147,0.8609399795532227,0.8550199866294861,0.8598099946975708,0.8598099946975708,0
2021-07-23,0.8547400236129761,0.8583899736404419,0.8547000288963318,0.8546900153160095,0.8546900153160095,0
2021-07-26,0.8557000160217285,0.8572700023651123,0.8537499904632568,0.8557999730110168,0.8557999730110168,0
2021-07-27,0.8537999987602234,0.8555399775505066,0.8514299988746643,0.8537399768829346,0.8537399768829346,0
2021-07-28,0.8512899875640869,0.8522199988365173,0.8499000072479248,0.8514400124549866,0.8514400124549866,0
2021-07-29,0.8517000079154968,0.8519999980926514,0.8500199913978577,0.8515999913215637,0.8515999913215637,0
2021-07-30,0.8514800071716309,0.853380024433136,0.8509899973869324,0.8514999747276306,0.8514999747276306,0
2021-08-02,0.8537899851799011,0.8557199835777283,0.8531000018119812,0.8538699746131897,0.8538699746131897,0
2021-08-03,0.8547000288963318,0.8550500273704529,0.8527299761772156,0.8547000288963318,0.8547000288963318,0
2021-08-04,0.8528100252151489,0.8532000184059143,0.8503999710083008,0.8527899980545044,0.8527899980545044,0
2021-08-05,0.852180004119873,0.852649986743927,0.8492100238800049,0.8521599769592285,0.8521599769592285,0
2021-08-06,0.8495699763298035,0.8497999906539917,0.8469499945640564,0.8495699763298035,0.8495699763298035,0
2021-08-09,0.8472099900245667,0.848550021648407,0.8461999893188477,0.8471999764442444,0.8471999764442444,0
2021-08-10,0.8475099802017212,0.8479999899864197,0.8450499773025513,0.8474000096321106,0.8474000096321106,0
2021-08-11,0.8469399809837341,0.8482999801635742,0.8462899923324585,0.8470199704170227,0.8470199704170227,0
2021-08-12,0.8464499711990356,0.8483999967575073,0.8458600044250488,0.8465499877929688,0.8465499877929688,0
2021-08-13,0.8496599793434143,0.8518000245094299,0.849399983882904,0.8496800065040588,0.8496800065040588,0
2021-08-16,0.8506600260734558,0.8514999747276306,0.8485000133514404,0.850629985332489,0.850629985332489,0
2021-08-17,0.8508800268173218,0.8535500168800354,0.8506900072097778,0.8508300185203552,0.8508300185203552,0
2021-08-18,0.8519799709320068,0.8532400131225586,0.850600004196167,0.8519999980926514,0.8519999980926514,0
2021-08-19,0.8513000011444092,0.8558300137519836,0.8505399823188782,0.8514800071716309,0.8514800071716309,0
2021-08-20,0.8565400242805481,0.858299970626831,0.8562999963760376,0.8565800189971924,0.8565800189971924,0
2021-08-23,0.8584100008010864,0.8591899871826172,0.8550900220870972,0.8585000038146973,0.8585000038146973,0
2021-08-24,0.8557999730110168,0.8571699857711792,0.8540999889373779,0.8555999994277954,0.8555999994277954,0
2021-08-25,0.856249988079071,0.8568400144577026,0.8550999760627747,0.8562399744987488,0.8562399744987488,0
2021-08-26,0.8551300168037415,0.8578000068664551,0.8549000024795532,0.8551499843597412,0.8551499843597412,0
2021-08-27,0.8580600023269653,0.8589000105857849,0.8560000061988831,0.8578900098800659,0.8578900098800659,0
2021-08-30,0.857200026512146,0.8581600189208984,0.856689989566803,0.857200026512146,0.857200026512146,0
2021-08-31,0.8573600053787231,0.8597300052642822,0.8566700220108032,0.857200026512146,0.857200026512146,0
2021-09-01,0.8586300015449524,0.8602200150489807,0.8574399948120117,0.8586999773979187,0.8586999773979187,0
2021-09-02,0.8597099781036377,0.8600000143051147,0.8575999736785889,0.8597000241279602,0.8597000241279602,0
2021-09-03,0.8581600189208984,0.859279990196228,0.8562300205230713,0.8581100106239319,0.8581100106239319,0
2021-09-06,0.8576200008392334,0.8585600256919861,0.8565999865531921,0.8574000000953674,0.8574000000953674,0
2021-09-07,0.8579400181770325,0.8612800240516663,0.8575000166893005,0.8578000068664551,0.8578000068664551,0
2021-09-08,0.85944002866745,0.8601700067520142,0.857699990272522,0.8594300150871277,0.8594300150871277,0
2021-09-09,0.8583999872207642,0.8587999939918518,0.8524500131607056,0.8584399819374084,0.8584399819374084,0
2021-09-10,0.8542900085449219,0.8544899821281433,0.8520600199699402,0.8542299866676331,0.8542299866676331,0
2021-09-13,0.8534299731254578,0.8537700176239014,0.8510400056838989,0.8534299731254578,0.8534299731254578,0
2021-09-14,0.8532599806785583,0.8540099859237671,0.8510000109672546,0.8533999919891357,0.8533999919891357,0
2021-09-15,0.8546800017356873,0.8561400175094604,0.8529199957847595,0.8546299934387207,0.8546299934387207,0
2021-09-16,0.8535299897193909,0.8546900153160095,0.8500499725341797,0.8533899784088135,0.8533899784088135,0
2021-09-17,0.8525400161743164,0.8552299737930298,0.8521000146865845,0.8525699973106384,0.8525699973106384,0
2021-09-20,0.8541899919509888,0.8589900135993958,0.8539000153541565,0.8542699813842773,0.8542699813842773,0
2021-09-21,0.8583099842071533,0.8593599796295166,0.8563399910926819,0.8582900166511536,0.8582900166511536,0
2021-09-22,0.8583999872207642,0.8610900044441223,0.8572999835014343,0.858299970626831,0.858299970626831,0
2021-09-23,0.8581100106239319,0.8589100241661072,0.8535000085830688,0.8582599759101868,0.8582599759101868,0
2021-09-24,0.8557000160217285,0.8572099804878235,0.8549000024795532,0.8555999994277954,0.8555999994277954,0
