Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,1.063979983329773,1.0701899528503418,1.0628999471664429,1.0641800165176392,1.0641800165176392,0
2021-06-02,1.0684000253677368,1.0706499814987183,1.0670000314712524,1.0689899921417236,1.0689899921417236,0
2021-06-03,1.0705610513687134,1.0719059705734253,1.0693000555038452,1.0706100463867188,1.0706100463867188,0
2021-06-04,1.0713000297546387,1.0748399496078491,1.069599986076355,1.0712000131607056,1.0712000131607056,0
2021-06-07,1.0736299753189087,1.0748100280761719,1.0712000131607056,1.0737199783325195,1.0737199783325195,0
2021-06-08,1.0734469890594482,1.075819969177246,1.0714000463485718,1.073580026626587,1.073580026626587,0
2021-06-09,1.0755499601364136,1.077679991722107,1.0735000371932983,1.0761300325393677,1.0761300325393677,0
2021-06-10,1.0765999555587769,1.0778789520263672,1.0752999782562256,1.0777499675750732,1.0777499675750732,0
2021-06-11,1.07669997215271,1.0809600353240967,1.076300024986267,1.0776710510253906,1.0776710510253906,0
2021-06-14,1.079048991203308,1.0807100534439087,1.0773999691009521,1.0787999629974365,1.0787999629974365,0
2021-06-15,1.0793299674987793,1.080299973487854,1.076300024986267,1.0795300006866455,1.0795300006866455,0
2021-06-16,1.079069972038269,1.0797200202941895,1.0759999752044678,1.0791699886322021,1.0791699886322021,0
2021-06-17,1.0765299797058105,1.08024001121521,1.0735000371932983,1.0768799781799316,1.0768799781799316,0
2021-06-18,1.077193021774292,1.0811400413513184,1.076200008392334,1.0772500038146973,1.0772500038146973,0
2021-06-21,1.0796799659729004,1.0799100399017334,1.075700044631958,1.0794899463653564,1.0794899463653564,0
2021-06-22,1.0777000188827515,1.0786800384521484,1.0740000009536743,1.078508973121643,1.078508973121643,0
2021-06-23,1.0767600536346436,1.0776599645614624,1.073199987411499,1.0766299962997437,1.0766299962997437,0
2021-06-24,1.0749000310897827,1.075219988822937,1.0717999935150146,1.0745999813079834,1.0745999813079834,0
2021-06-25,1.0738170146942139,1.0742199420928955,1.0715999603271484,1.0734219551086426,1.0734219551086426,0
2021-06-28,1.0743370056152344,1.075029969215393,1.0715999603271484,1.0738450288772583,1.0738450288772583,0
2021-06-29,1.0737299919128418,1.076490044593811,1.0719000101089478,1.0737600326538086,1.0737600326538086,0
2021-06-30,1.0750099420547485,1.0759600400924683,1.0729999542236328,1.074923038482666,1.074923038482666,0
2021-07-01,1.0715299844741821,1.0723700523376465,1.0693000555038452,1.0713659524917603,1.0713659524917603,0
2021-07-02,1.0720499753952026,1.0727100372314453,1.0693999528884888,1.0720000267028809,1.0720000267028809,0
2021-07-05,1.0700759887695312,1.0727499723434448,1.0686999559402466,1.0700000524520874,1.0700000524520874,0
2021-07-06,1.0691900253295898,1.0718300342559814,1.0657999515533447,1.0683000087738037,1.0683000087738037,0
2021-07-07,1.0678260326385498,1.0690100193023682,1.0654000043869019,1.0670000314712524,1.0670000314712524,0
2021-07-08,1.0666600465774536,1.0704100131988525,1.0527600049972534,1.0669399499893188,1.0669399499893188,0
2021-07-09,1.0693700313568115,1.0715299844741821,1.0678000450134277,1.0695799589157104,1.0695799589157104,0
2021-07-12,1.0690220594406128,1.0722500085830688,1.0678000450134277,1.0690020322799683,1.0690020322799683,0
2021-07-13,1.069599986076355,1.0737799406051636,1.0686999559402466,1.07047700881958,1.07047700881958,0
2021-07-14,1.0715930461883545,1.0715930461883545,1.0612000226974487,1.0714119672775269,1.0714119672775269,0
2021-07-15,1.0628399848937988,1.0660400390625,1.0625280141830444,1.0626909732818604,1.0626909732818604,0
2021-07-16,1.058150053024292,1.0611000061035156,1.055799961090088,1.0586199760437012,1.0586199760437012,0
2021-07-19,1.0562800168991089,1.0587600469589233,1.0543999671936035,1.0561699867248535,1.0561699867248535,0
2021-07-20,1.058892011642456,1.0613800287246704,1.0563000440597534,1.0586899518966675,1.0586899518966675,0
2021-07-21,1.059939980506897,1.0602099895477295,1.0542999505996704,1.0600099563598633,1.0600099563598633,0
2021-07-22,1.05594003200531,1.0599499940872192,1.0547000169754028,1.0559829473495483,1.0559829473495483,0
2021-07-23,1.0571999549865723,1.0585099458694458,1.0543999671936035,1.0571399927139282,1.0571399927139282,0
2021-07-26,1.0549099445343018,1.055780053138733,1.0530999898910522,1.0550119876861572,1.0550119876861572,0
2021-07-27,1.0545899868011475,1.0596460103988647,1.0533000230789185,1.0536999702453613,1.0536999702453613,0
2021-07-28,1.0578500032424927,1.0600600242614746,1.055899977684021,1.0578700304031372,1.0578700304031372,0
2021-07-29,1.0592000484466553,1.0602799654006958,1.0542000532150269,1.059823989868164,1.059823989868164,0
2021-07-30,1.0546300411224365,1.0558099746704102,1.0514999628067017,1.0549700260162354,1.0549700260162354,0
2021-08-02,1.0524300336837769,1.0563700199127197,1.0520999431610107,1.0526020526885986,1.0526020526885986,0
2021-08-03,1.0537300109863281,1.0563000440597534,1.0520000457763672,1.0535199642181396,1.0535199642181396,0
2021-08-04,1.0497349500656128,1.0501999855041504,1.0463000535964966,1.049805998802185,1.049805998802185,0
2021-08-05,1.047950029373169,1.0494699478149414,1.0463999509811401,1.0479600429534912,1.0479600429534912,0
2021-08-06,1.0501899719238281,1.0502500534057617,1.0463000535964966,1.0502400398254395,1.0502400398254395,0
2021-08-09,1.0488100051879883,1.0492899417877197,1.0461000204086304,1.0486420392990112,1.0486420392990112,0
2021-08-10,1.0483499765396118,1.0511499643325806,1.0470999479293823,1.0483100414276123,1.0483100414276123,0
2021-08-11,1.048045039176941,1.0485930442810059,1.045300006866455,1.0482300519943237,1.0482300519943237,0
2021-08-12,1.0467599630355835,1.0487300157546997,1.0447200536727905,1.0467300415039062,1.0467300415039062,0
2021-08-13,1.047974944114685,1.0488799810409546,1.0461000204086304,1.0479099750518799,1.0479099750518799,0
2021-08-16,1.0462379455566406,1.0462379455566406,1.0414999723434448,1.046180009841919,1.046180009841919,0
2021-08-17,1.0441299676895142,1.0540399551391602,1.0413999557495117,1.0433000326156616,1.0433000326156616,0
2021-08-18,1.047260046005249,1.0534000396728516,1.0448999404907227,1.0472400188446045,1.0472400188446045,0
2021-08-19,1.0520679950714111,1.0535459518432617,1.0455000400543213,1.0518360137939453,1.0518360137939453,0
2021-08-20,1.047700047492981,1.047860026359558,1.0424000024795532,1.0478800535202026,1.0478800535202026,0
2021-08-23,1.044909954071045,1.0470399856567383,1.0435999631881714,1.0449620485305786,1.0449620485305786,0
