Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,1.0989400148391724,1.100000023841858,1.0956000089645386,1.0988999605178833,1.0988999605178833,0
2021-06-02,1.0959500074386597,1.0981800556182861,1.0951000452041626,1.0958900451660156,1.0958900451660156,0
2021-06-03,1.0966700315475464,1.0977599620819092,1.0956000089645386,1.0966800451278687,1.0966800451278687,0
2021-06-04,1.095900058746338,1.09660005569458,1.0937000513076782,1.095900058746338,1.095900058746338,0
2021-06-07,1.0940699577331543,1.094789981842041,1.092900037765503,1.0938999652862549,1.0938999652862549,0
2021-06-08,1.093999981880188,1.0943800210952759,1.0907000303268433,1.094099998474121,1.094099998474121,0
2021-06-09,1.091689944267273,1.0925999879837036,1.0901000499725342,1.0916999578475952,1.0916999578475952,0
2021-06-10,1.09089994430542,1.092460036277771,1.089400053024292,1.091040015220642,1.091040015220642,0
2021-06-11,1.0888400077819824,1.090109944343567,1.0878000259399414,1.0890300273895264,1.0890300273895264,0
2021-06-14,1.0872999429702759,1.090399980545044,1.086899995803833,1.0872999429702759,1.0872999429702759,0
2021-06-15,1.089900016784668,1.0908399820327759,1.0885200500488281,1.0901600122451782,1.0901600122451782,0
2021-06-16,1.0892000198364258,1.0910600423812866,1.0887000560760498,1.089460015296936,1.089460015296936,0
2021-06-17,1.089709997177124,1.0930500030517578,1.0888999700546265,1.0898699760437012,1.0898699760437012,0
2021-06-18,1.0930399894714355,1.0952999591827393,1.0920900106430054,1.093209981918335,1.093209981918335,0
2021-06-21,1.0948699712753296,1.0963000059127808,1.0933200120925903,1.0949900150299072,1.0949900150299072,0
2021-06-22,1.0941499471664429,1.095900058746338,1.093500018119812,1.0942100286483765,1.0942100286483765,0
2021-06-23,1.09660005569458,1.0967999696731567,1.094599962234497,1.0964299440383911,1.0964299440383911,0
2021-06-24,1.0952800512313843,1.097599983215332,1.0952800512313843,1.0954999923706055,1.0954999923706055,0
2021-06-25,1.0951800346374512,1.0964000225067139,1.094190001487732,1.0951499938964844,1.0951499938964844,0
2021-06-28,1.0946999788284302,1.097000002861023,1.0943000316619873,1.0945600271224976,1.0945600271224976,0
2021-06-29,1.0969599485397339,1.0972000360488892,1.0951999425888062,1.0969500541687012,1.0969500541687012,0
2021-06-30,1.095870018005371,1.098099946975708,1.0958000421524048,1.0959299802780151,1.0959299802780151,0
2021-07-01,1.0967899560928345,1.098620057106018,1.0958000421524048,1.09660005569458,1.09660005569458,0
2021-07-02,1.0968400239944458,1.0973000526428223,1.0928599834442139,1.0967400074005127,1.0967400074005127,0
2021-07-05,1.0928800106048584,1.0943599939346313,1.0927000045776367,1.0928000211715698,1.0928000211715698,0
2021-07-06,1.093500018119812,1.0944700241088867,1.0920000076293945,1.094099998474121,1.094099998474121,0
2021-07-07,1.0930999517440796,1.0930999517440796,1.090999960899353,1.093209981918335,1.093209981918335,0
2021-07-08,1.0914499759674072,1.0916999578475952,1.0823500156402588,1.0915600061416626,1.0915600061416626,0
2021-07-09,1.0836600065231323,1.0866999626159668,1.082800030708313,1.0836700201034546,1.0836700201034546,0
2021-07-12,1.0851000547409058,1.0861999988555908,1.0842000246047974,1.0849000215530396,1.0849000215530396,0
2021-07-13,1.0855000019073486,1.086150050163269,1.0823999643325806,1.0853999853134155,1.0853999853134155,0
2021-07-14,1.0819300413131714,1.0850399732589722,1.0815000534057617,1.0819200277328491,1.0819200277328491,0
2021-07-15,1.0823099613189697,1.0849000215530396,1.080199956893921,1.082200050354004,1.082200050354004,0
2021-07-16,1.0840500593185425,1.0864299535751343,1.083799958229065,1.0840400457382202,1.0840400457382202,0
2021-07-19,1.0849000215530396,1.0861400365829468,1.0827000141143799,1.0850000381469727,1.0850000381469727,0
2021-07-20,1.083340048789978,1.0855000019073486,1.0817999839782715,1.083299994468689,1.083299994468689,0
2021-07-21,1.0852899551391602,1.085729956626892,1.0825999975204468,1.0853099822998047,1.0853099822998047,0
2021-07-22,1.0820900201797485,1.0839099884033203,1.0812000036239624,1.082069993019104,1.082069993019104,0
2021-07-23,1.0819900035858154,1.0840200185775757,1.0819000005722046,1.0819400548934937,1.0819400548934937,0
2021-07-26,1.0827000141143799,1.0831600427627563,1.0810999870300293,1.0825200080871582,1.0825200080871582,0
2021-07-27,1.0807499885559082,1.0820200443267822,1.0795999765396118,1.0808099508285522,1.0808099508285522,0
2021-07-28,1.0807100534439087,1.0815999507904053,1.0782999992370605,1.080899953842163,1.080899953842163,0
2021-07-29,1.0775799751281738,1.0793700218200684,1.076300024986267,1.0775599479675293,1.0775599479675293,0
2021-07-30,1.0769699811935425,1.0779500007629395,1.074280023574829,1.0769599676132202,1.0769599676132202,0
2021-08-02,1.0749000310897827,1.07669997215271,1.073799967765808,1.0749200582504272,1.0749200582504272,0
2021-08-03,1.0748900175094604,1.0753999948501587,1.0720000267028809,1.0745999813079834,1.0745999813079834,0
2021-08-04,1.0726300477981567,1.0740000009536743,1.0720000267028809,1.0727900266647339,1.0727900266647339,0
2021-08-05,1.0731699466705322,1.0741000175476074,1.0717999935150146,1.073099970817566,1.073099970817566,0
2021-08-06,1.072849988937378,1.075819969177246,1.0719000101089478,1.072700023651123,1.072700023651123,0
2021-08-09,1.075600028038025,1.0799200534820557,1.0753999948501587,1.075659990310669,1.075659990310669,0
2021-08-10,1.0806699991226196,1.0816600322723389,1.079200029373169,1.080780029296875,1.080780029296875,0
2021-08-11,1.0815800428390503,1.0821499824523926,1.0807000398635864,1.0816099643707275,1.0816099643707275,0
2021-08-12,1.08201003074646,1.083340048789978,1.0815999507904053,1.0820200443267822,1.0820200443267822,0
2021-08-13,1.083299994468689,1.0839999914169312,1.0801000595092773,1.083240032196045,1.083240032196045,0
